,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_C_O,fr_C_O_noCOO
sample_106,327.0,3.600833333333333,0.7800925925925924,3.600833333333333,0.7800925925925924,0.4498862522575735,84.16199999999999,72.06599999999999,84.093900384,36,-0.033016380540785,-0.1030730046190965,0.1030730046190965,0.033016380540785,1.6666666666666667,2.1666666666666665,2.1666666666666665,2.8141442217770294,35.302968908806456,4.99156383156272,4.568914100752346,4.568914100752346,2.770055610029662,2.3794454097708404,2.3794454097708404,1.9182242451076807,1.9182242451076807,0.6380711874576984,0.6380711874576984,0.3333333333333333,0.3333333333333333,-0.26,14.834466856136649,5.740000000000001,2.950970464135022,3.7400000000000007,39.874358567628335,0.0,19.92349450621513,12.338727669087405,0.0,0.0,0.0,0.0,5.917906046161393,20.268296022307258,0.0,12.654955790432378,0.0,0.0,5.917906046161393,20.268296022307258,12.654955790432378,0.0,0.0,0.0,0.0,12.338727669087405,0.0,0.0,6.076020106833881,20.426410082979743,0.0,0.0,0.0,0.0,0.7800925925925924,0.0,3.087962962962963,7.965277777777778,0.6666666666666666,6,0,0,0,0,0,0,2,0,2.2185,29.651999999999983,0,0
sample_107,367.0,4.837777777777777,0.8194444444444444,4.837777777777777,0.8194444444444444,0.3872794227123083,100.161,88.06499999999998,100.088815004,42,0.0872426461689126,-0.5018186780452695,0.5018186780452695,0.0872426461689126,1.7142857142857142,2.4285714285714284,2.857142857142857,2.558780869327957,41.444678358882754,5.535533905932738,4.814025684399679,4.814025684399679,3.414213562373095,2.63973246664074,2.63973246664074,1.3910108691585386,1.3910108691585386,0.733593218286196,0.733593218286196,0.3110042339640731,0.3110042339640731,-0.46,35.509609925153406,6.539999999999999,5.54,5.539999999999999,44.98790379713521,4.736862953800049,19.92349450621513,6.4208216229260096,0.0,12.868962412933708,4.736862953800049,0.0,0.0,19.765380445542643,6.606881964512918,12.841016132019288,6.606881964512918,4.736862953800049,0.0,19.765380445542643,12.841016132019288,9.23,0.0,0.0,0.0,13.027703587438928,12.6829020713468,0.0,0.0,13.502672883289122,4.736862953800049,0.0,0.0,0.0,0.0,0.0,3.801111111111111,6.361111111111111,0.6666666666666666,7,0,1,0,1,0,1,4,0,1.9466,31.056999999999984,0,0
sample_108,434.0,8.909166666666668,0.035879629629629,8.909166666666668,0.035879629629629,0.4863248839438126,100.161,88.06499999999998,100.088815004,42,0.0539847748448125,-0.3931313824678402,0.3931313824678402,0.0539847748448125,1.0,1.5714285714285714,1.8571428571428568,2.1229179499593664,46.14170945007629,5.112884175122364,4.5600977706223205,4.5600977706223205,3.393846850117352,3.0746954706748872,3.0746954706748872,2.2918339472343705,2.2918339472343705,1.574695470674887,1.574695470674887,1.0810387176187242,1.0810387176187242,-0.04,47.19725257297226,5.10367816091954,2.3141072195146584,1.4750627509406329,44.35236419847938,5.106527394840706,19.26246486877803,12.84164324585202,0.0,6.103966387748303,5.106527394840706,0.0,0.0,38.20807450237835,0.0,0.0,11.210493782589008,0.0,0.0,32.10410811463005,0.0,20.23,0.0,6.103966387748303,0.0,12.84164324585202,19.26246486877803,0.0,0.0,0.0,5.106527394840706,0.0,8.909166666666668,0.0,0.0,0.0,5.924166666666667,0.0,1.0,7,1,1,0,1,1,1,0,1,1.3114,29.091799999999985,0,0
sample_109,400.9,10.202638888888888,0.3072685185185186,10.202638888888888,0.3072685185185186,0.5278529243600644,100.161,88.06499999999998,100.088815004,42,0.1293397726031704,-0.3000310249948769,0.3000310249948769,0.1293397726031704,1.5714285714285714,2.142857142857143,2.2857142857142856,2.8219389370591843,57.20035947603792,5.698670612749268,5.029568634023505,5.029568634023505,3.270055610029662,2.7647843170117525,2.7647843170117525,1.8055684937158851,1.8055684937158851,0.8823921585058763,0.8823921585058763,0.4257221742419769,0.4257221742419769,-0.33,29.01955000865388,6.670000000000001,3.84636684303351,5.669999999999999,44.72548369985635,4.794537184071822,13.344558822616634,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,33.10993926815928,0.0,0.0,5.783244946364939,4.794537184071822,0.0,33.10993926815928,0.0,17.07,4.794537184071822,0.0,5.783244946364939,19.26246486877803,0.0,6.923737199690624,0.0,6.923737199690624,0.0,10.202638888888888,0.0,0.0,0.3072685185185186,0.0,2.935925925925926,3.720833333333333,0.8333333333333334,7,0,1,0,1,0,1,3,0,1.7656,30.20599999999998,1,1
sample_110,389.6,10.254166666666666,0.2870370370370374,10.254166666666666,0.2870370370370374,0.5150193170931499,100.161,88.06499999999998,100.088815004,42,0.1295951211737157,-0.3000199627172533,0.3000199627172533,0.1295951211737157,1.5714285714285714,2.0,2.0,3.126006652390634,64.58027134782355,5.861807319565799,5.192705340840036,5.192705340840036,3.125897657686229,2.62062636466832,2.62062636466832,2.299986098471895,2.299986098471895,0.6957057690291278,0.6957057690291278,0.5749149571305298,0.5749149571305298,-0.33,19.093583929800843,6.670000000000001,2.779490232395047,5.669999999999999,44.72548369985634,4.794537184071822,13.847474399381248,12.841643245852016,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,5.917906046161393,27.19203322199788,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,27.19203322199788,0.0,17.07,4.794537184071822,5.783244946364939,5.917906046161393,6.4208216229260096,0.0,6.923737199690624,13.847474399381248,0.0,0.0,10.254166666666666,0.0,0.0,0.8125000000000002,0.0,0.7222222222222221,5.711111111111111,0.8333333333333334,7,0,1,0,1,0,1,2,0,1.6215,30.13599999999998,1,1
sample_111,394.6,10.420833333333334,-0.0879629629629625,10.420833333333334,0.0879629629629625,0.5200986676423002,116.15999999999998,104.06399999999998,116.083729624,48,0.3052568056177093,-0.4659693345182679,0.4659693345182679,0.3052568056177093,1.5,2.125,2.5,3.0551722039096187,60.92878689342031,6.405777393935816,5.437816924487368,5.437816924487368,3.808060412490447,2.9646903780250446,2.9646903780250446,1.555021169820365,1.555021169820365,0.7594493502441826,0.7594493502441826,0.4372805665954793,0.4372805665954793,-0.53,50.25226450504587,7.470000000000001,4.624559505409582,3.6528153564899446,49.83902892936323,4.736862953800049,6.923737199690624,13.344558822616634,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,26.689117645233267,6.606881964512918,0.0,12.576187252464766,9.53140013787187,0.0,26.689117645233267,0.0,26.3,4.794537184071822,5.969305287951849,13.027703587438928,6.4208216229260096,0.0,0.0,13.847474399381248,4.736862953800049,0.0,10.420833333333334,0.0,0.0,-0.0879629629629625,0.0,1.4232870370370372,4.267175925925926,0.8333333333333334,8,0,2,0,2,0,2,3,0,1.3496,31.540999999999983,1,1
sample_112,467.0,10.161574074074077,-0.6712962962962961,10.161574074074077,0.1296296296296299,0.6064010060918424,116.15999999999998,104.06399999999998,116.083729624,48,0.3059658046242487,-0.4810267167108486,0.4810267167108486,0.3059658046242487,1.5,1.875,1.875,3.5208600674451374,74.59772060569361,6.568914100752346,5.347025717526542,5.347025717526542,3.718744015013406,2.947116220877545,2.947116220877545,1.851657673975268,1.851657673975268,1.334839412155211,1.334839412155211,0.637915987096535,0.637915987096535,-0.53,47.19725257297226,7.470000000000001,3.4692670369115906,1.958669537588103,49.51971745205236,5.106527394840706,13.847474399381248,12.84164324585202,0.0,5.917906046161393,9.901064578912528,5.969305287951849,5.917906046161393,26.689117645233267,0.0,0.0,11.075832682792557,4.794537184071822,5.917906046161393,26.689117645233267,0.0,37.3,4.794537184071822,5.917906046161393,0.0,12.84164324585202,0.0,0.0,13.847474399381248,0.0,5.106527394840706,10.161574074074077,8.37324074074074,0.0,-0.800925925925926,0.0,1.4837962962962965,3.782314814814815,0.8333333333333334,8,1,2,0,1,1,2,3,0,1.5072,31.70779999999998,1,0
sample_113,478.9,9.874124149659863,-0.6819907407407404,9.874124149659863,0.3272222222222223,0.5668732042121558,116.15999999999998,104.06399999999998,116.083729624,48,0.3028395550892085,-0.4812303897890361,0.4812303897890361,0.3028395550892085,1.5,2.125,2.5,2.822354554248032,68.92878689342031,6.405777393935816,5.183889010710011,5.183889010710011,3.770055610029662,2.988391114761732,2.988391114761732,1.8508453244099008,1.8508453244099008,0.9941955573808656,0.9941955573808656,0.5262257251529125,0.5262257251529125,-0.53,48.27551104108667,7.470000000000001,4.624559505409582,5.469999999999999,49.51971745205236,5.106527394840706,19.765380445542643,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,32.60702369139466,0.0,0.0,11.075832682792557,4.794537184071822,0.0,32.60702369139466,0.0,37.3,4.794537184071822,0.0,6.4208216229260096,19.26246486877803,0.0,0.0,0.0,6.923737199690624,5.106527394840706,9.874124149659863,8.140104875283447,0.0,-0.6819907407407404,0.0,3.277037037037037,2.05739134542706,0.8333333333333334,8,1,2,0,1,1,2,4,0,1.6513,31.77779999999998,1,0
sample_114,389.8,10.125972222222222,-0.195648148148148,10.125972222222222,0.195648148148148,0.506664866588942,116.16,104.064,116.083729624,48,0.3021326858670147,-0.4656044264579465,0.4656044264579465,0.3021326858670147,1.625,2.125,2.25,3.0500782919131915,76.59772060569361,6.568914100752346,5.6009536313038994,5.6009536313038994,3.625897657686229,2.7598722539017904,2.7598722539017904,2.1964327078786217,2.1964327078786217,0.6199297990629522,0.6199297990629522,0.2840206908719886,0.2840206908719886,-0.53,40.339203954130696,7.470000000000001,3.4692670369115906,5.469999999999999,49.83902892936323,4.736862953800049,13.847474399381248,5.917906046161393,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,5.917906046161393,20.771211599071872,6.606881964512918,0.0,12.576187252464766,9.53140013787187,5.917906046161393,20.771211599071872,0.0,26.3,4.794537184071822,5.969305287951849,12.52478801067431,0.0,6.923737199690624,0.0,13.847474399381248,4.736862953800049,0.0,10.125972222222222,0.0,0.0,0.2477777777777776,0.0,0.0,5.961898148148148,0.8333333333333334,8,0,2,0,2,0,2,2,0,1.2055,31.470999999999982,1,1
sample_115,407.6,5.634722222222223,0.5358796296296295,5.634722222222223,0.5358796296296295,0.4860844589993981,99.177,86.07299999999998,99.104799416,42,0.003877844068942,-0.3277117538242551,0.3277117538242551,0.003877844068942,1.0,1.5714285714285714,1.8571428571428568,2.1229179499593664,46.14170945007629,5.112884175122364,4.690234444311988,4.690234444311988,3.393846850117352,3.1498299142610597,3.1498299142610597,2.398090096355291,2.398090096355291,1.6498299142610593,1.6498299142610593,1.1341667921791847,1.1341667921791847,-0.04,47.19725257297226,5.10367816091954,2.3141072195146584,1.4750627509406329,44.89802114329608,5.733667477162185,19.26246486877803,12.84164324585202,6.041840829147961,0.0,0.0,0.0,5.733667477162185,38.14594894377801,0.0,0.0,6.041840829147961,0.0,0.0,32.10410811463005,0.0,26.02,0.0,0.0,6.041840829147961,0.0,32.10410811463005,0.0,0.0,0.0,5.733667477162185,0.0,0.0,5.634722222222223,0.0,0.5358796296296295,6.662731481481481,0.0,1.0,7,2,1,0,1,1,1,0,1,1.2778,31.06039999999999,0,0
sample_116,322.9,2.243055555555556,0.5416666666666667,2.243055555555556,0.5416666666666667,0.4244820558666797,86.17799999999998,72.06599999999999,86.109550448,38,-0.0385231176562679,-0.0648833608384882,0.0648833608384882,0.0385231176562679,1.1666666666666667,1.3333333333333333,1.3333333333333333,3.168489872670569,29.793193904479523,5.207106781186548,5.207106781186548,5.207106781186548,2.5606601717798214,2.560660171779821,2.560660171779821,2.914213562373095,2.914213562373095,1.0606601717798212,1.0606601717798212,0.0,0.0,0.0,12.16479703638053,6.0,1.6326530612244898,4.0,40.563961599812586,0.0,34.11577042168851,5.41499046939678,0.0,0.0,0.0,0.0,5.41499046939678,34.11577042168851,0.0,0.0,0.0,0.0,5.41499046939678,34.11577042168851,0.0,0.0,0.0,0.0,5.41499046939678,0.0,6.4208216229260096,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.5416666666666667,0.0,0.0,1.2708333333333333,8.9375,1.0,6,0,0,0,0,0,0,0,0,2.442500000000001,29.74599999999998,0,0
sample_117,331.1,2.240740740740741,0.8518518518518516,2.240740740740741,0.8518518518518516,0.4590282783168001,86.178,72.06599999999999,86.109550448,38,-0.0448126590842044,-0.062529132306798,0.062529132306798,0.0448126590842044,0.6666666666666666,0.8333333333333334,0.8333333333333334,2.993497243478473,21.019550008653876,5.154700538379252,5.154700538379252,5.154700538379252,2.6427344100918364,2.642734410091837,2.642734410091837,2.4880338717125854,2.4880338717125854,1.3333333333333337,1.3333333333333337,0.0,0.0,0.0,13.609640474436812,6.0,2.2222222222222223,2.25,40.563961599812586,0.0,27.694948798762496,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,27.694948798762496,0.0,0.0,0.0,0.0,11.835812092322788,27.694948798762496,0.0,0.0,0.0,0.0,0.0,11.835812092322788,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,1.7037037037037033,0.0,0.0,8.962962962962964,1.0,6,0,0,0,0,0,0,1,0,2.2984,29.675999999999984,0,0
sample_118,341.9,2.231805555555556,1.355,2.231805555555556,1.355,0.4629542813199688,86.178,72.06599999999999,86.109550448,38,-0.0535787022523684,-0.0653823845981235,0.0653823845981235,0.0535787022523684,0.8333333333333334,1.1666666666666667,1.3333333333333333,2.3390923149762908,12.0,4.82842712474619,4.82842712474619,4.82842712474619,2.914213562373095,2.914213562373095,2.914213562373095,1.707106781186547,1.707106781186547,0.9571067811865472,0.9571067811865472,0.4999999999999998,0.4999999999999998,0.0,20.986300857070454,6.0,5.0,4.0,40.563961599812586,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,25.68328649170404,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,5.536388888888888,4.463611111111111,1.0,6,0,0,0,0,0,0,3,0,2.5866000000000007,29.81599999999998,0,0
sample_119,333.4,2.2534722222222223,0.8981481481481479,2.2534722222222223,0.8981481481481479,0.4838902980848686,86.178,72.06599999999999,86.109550448,38,-0.0471426354375666,-0.0653725981789939,0.0653725981789939,0.0471426354375666,1.3333333333333333,1.8333333333333333,1.8333333333333333,2.6272148478988635,21.219280948873624,4.99156383156272,4.99156383156272,4.99156383156272,2.770055610029662,2.770055610029662,2.770055610029662,2.1825219847121646,2.1825219847121646,0.8660254037844386,0.8660254037844386,0.5773502691896257,0.5773502691896257,0.0,14.834466856136649,6.0,3.2,4.0,40.563961599812586,0.0,33.61285484492389,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,0.0,5.917906046161393,12.84164324585202,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.8981481481481479,0.0,2.7060185185185186,6.729166666666667,1.0,6,0,0,0,0,0,0,2,0,2.442500000000001,29.74599999999998,0,0
sample_120,336.4,2.2777777777777777,0.9351851851851852,2.2777777777777777,0.9351851851851852,0.4838902980848686,86.178,72.06599999999999,86.109550448,38,-0.0448047100395457,-0.0651284736461816,0.0651284736461816,0.0448047100395457,1.1666666666666667,1.5,1.5,2.7541847860376616,19.219280948873624,4.99156383156272,4.99156383156272,4.99156383156272,2.808060412490447,2.808060412490447,2.808060412490447,1.9216682964502647,1.9216682964502647,1.3938468501173518,1.3938468501173518,0.2886751345948128,0.2886751345948128,0.0,19.80026905978025,6.0,3.2,2.25,40.563961599812586,0.0,33.61285484492389,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,0.0,5.917906046161393,12.84164324585202,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.9351851851851852,0.0,2.6597222222222223,6.738425925925926,1.0,6,0,0,0,0,0,0,2,0,2.442500000000001,29.74599999999998,0,0
sample_121,341.5,5.25,0.3749999999999998,5.25,0.3749999999999998,0.5164411302422239,102.177,88.065,102.104465068,44,0.0521856210381623,-0.3761436759458136,0.3761436759458136,0.0521856210381623,0.8571428571428571,1.1428571428571428,1.1428571428571428,2.9532231745612925,33.44467835888275,5.861807319565799,5.562948828843115,5.562948828843115,3.125897657686229,2.780805597549535,2.780805597549535,2.2335923434492697,2.2335923434492697,0.5443310539518176,0.5443310539518176,0.5443310539518176,0.5443310539518176,-0.04,19.093583929800843,6.96,3.026851631655436,5.960000000000001,45.677506829319455,4.736862953800049,0.0,27.694948798762496,0.0,12.207932775496603,4.736862953800049,0.0,0.0,39.9028815742591,0.0,0.0,12.207932775496603,4.736862953800049,0.0,27.694948798762496,0.0,9.23,0.0,0.0,12.207932775496603,0.0,0.0,0.0,27.694948798762496,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.7499999999999997,8.166666666666666,1.0,7,0,1,0,1,0,1,2,0,1.8198,31.356999999999974,0,0
sample_122,362.8,5.131944444444445,0.9244444444444444,5.131944444444445,0.9244444444444444,0.4918698876466746,102.177,88.065,102.104465068,44,0.0462900699892928,-0.3814740119982717,0.3814740119982717,0.0462900699892928,1.0,1.4285714285714286,1.7142857142857142,2.447472887876344,23.36099039894992,5.535533905932738,5.236675415210053,5.236675415210053,3.414213562373095,2.9915638315627207,2.9915638315627207,1.6123724356957942,1.6123724356957942,0.6969234250586758,0.6969234250586758,0.3907372072107785,0.3907372072107785,-0.04,35.509609925153406,6.96,5.959999999999999,5.960000000000001,45.67750682931947,4.736862953800049,13.847474399381248,12.84164324585202,13.213763929025836,0.0,4.736862953800049,0.0,0.0,26.689117645233267,13.213763929025836,0.0,13.213763929025836,4.736862953800049,0.0,26.689117645233267,0.0,9.23,0.0,0.0,0.0,26.055407174877857,0.0,0.0,0.0,13.847474399381248,4.736862953800049,0.0,0.0,0.0,0.0,0.0,2.2777777777777777,6.090277777777777,1.0,7,0,1,0,1,0,1,4,0,1.823,31.400999999999986,0,0
sample_123,376.8,5.0600000000000005,-0.0370370370370374,5.0600000000000005,0.0370370370370374,0.5194244977918702,118.176,104.06399999999998,118.099379688,50,0.1542551713858135,-0.3532616030064746,0.3532616030064746,0.1542551713858135,1.125,1.5,1.75,2.919612641438553,39.79319390447952,6.405777393935816,5.808060412490447,5.808060412490447,3.808060412490447,3.040318621543378,3.040318621543378,1.4783131681789283,1.4783131681789283,0.8027494301546212,0.8027494301546212,0.5175286192537566,0.5175286192537566,-0.08,50.25226450504587,7.919999999999998,5.064508670520231,4.088918918918919,50.791052058826345,9.473725907600098,0.0,20.771211599071872,13.213763929025836,0.0,9.473725907600098,0.0,0.0,27.06123832840709,13.213763929025836,0.0,19.503790658361048,9.473725907600098,0.0,20.771211599071872,0.0,18.46,0.0,6.290026729335213,0.0,13.213763929025836,0.0,0.0,20.771211599071872,0.0,9.473725907600098,0.0,0.0,0.0,0.0,0.0,-0.0370370370370374,7.250370370370371,1.0,8,0,2,0,2,0,2,4,0,1.4054,32.713999999999984,0,0
sample_124,357.2,3.305555555555556,0.6249999999999998,3.305555555555556,0.6249999999999998,0.5539865628181111,101.19299999999998,86.073,101.12044948,44,0.0012688652752598,-0.3123344255205416,0.3123344255205416,0.0012688652752598,0.8571428571428571,1.1428571428571428,1.1428571428571428,2.9532231745612925,33.44467835888275,5.861807319565799,5.654700538379252,5.654700538379252,3.125897657686229,2.886751345948129,2.886751345948129,2.47606774342517,2.47606774342517,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.6666666666666669,-0.04,19.093583929800843,6.96,3.026851631655436,5.960000000000001,46.11382378342063,5.316788604006331,27.694948798762496,0.0,12.08368165829592,0.0,0.0,0.0,0.0,39.77863045705841,0.0,0.0,12.08368165829592,0.0,0.0,27.694948798762496,0.0,12.03,0.0,0.0,12.08368165829592,0.0,0.0,0.0,0.0,33.01173740276883,0.0,0.0,3.305555555555556,0.0,0.0,1.2499999999999998,0.0,8.61111111111111,1.0,7,1,1,0,1,1,1,2,0,1.3927999999999998,33.407699999999984,0,0
sample_125,382.0,3.2847222222222223,1.1744444444444444,3.2847222222222223,1.1744444444444444,0.5276462374247944,101.193,86.073,101.12044948,44,-0.0051551415481564,-0.3167534298664198,0.3167534298664198,0.0051551415481564,1.0,1.4285714285714286,1.7142857142857142,2.447472887876344,23.36099039894992,5.535533905932738,5.32842712474619,5.32842712474619,3.414213562373095,3.1213203435596424,3.1213203435596424,1.7499999999999996,1.7499999999999996,0.8535533905932735,0.8535533905932735,0.4785533905932736,0.4785533905932736,-0.04,35.509609925153406,6.96,5.959999999999999,5.960000000000001,46.11382378342063,5.316788604006331,13.847474399381248,25.93115605767717,0.0,0.0,0.0,0.0,0.0,26.689117645233267,13.08951281182515,0.0,13.08951281182515,0.0,0.0,26.689117645233267,0.0,12.03,0.0,0.0,0.0,0.0,25.93115605767717,0.0,0.0,19.16426300338758,0.0,0.0,3.2847222222222223,0.0,0.0,0.0,2.5,6.715277777777777,1.0,7,1,1,0,1,1,1,4,0,1.396,33.45169999999999,0,0
sample_126,451.9,10.00648148148148,0.729166666666667,10.00648148148148,0.729166666666667,0.4956362681365689,106.12399999999997,100.07599999999998,106.041864812,40,0.149548028830363,-0.2978964116504968,0.2978964116504968,0.149548028830363,1.125,1.75,2.125,2.991046914684621,167.00151696675914,5.819990956308912,4.3723499056016175,4.3723499056016175,3.931851652578137,2.4350609975132884,2.4350609975132884,1.5285347327207175,1.5285347327207175,0.9356552548998028,0.9356552548998028,0.5316063389306862,0.5316063389306862,-1.11,91.36757727918736,5.035137880986937,2.262450086021194,0.936277398677246,47.95786733393734,0.0,30.33183534230805,0.0,5.563451491696996,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,35.89528683400505,6.286160523129555,0.0,0.0,10.357988675768818,30.33183534230805,17.07,4.794537184071822,0.0,0.0,11.849612014826551,0.0,12.13273413692322,18.19910120538483,0.0,0.0,10.00648148148148,0.0,0.729166666666667,0.0,9.097685185185185,0.8333333333333333,0.0,0.0,8,0,1,1,1,0,1,1,1,1.4991,31.829499999999992,1,1
